TransactionNo,Items,Hour,Weekday,Date/Time,Day Part,Day Type
196,Cookies,11,Monday,1/11/2016 11:08,Morning,Weekday
197,Coffee,11,Monday,1/11/2016 11:10,Morning,Weekday
197,Coffee,11,Monday,1/11/2016 11:10,Morning,Weekday
197,Tea,11,Monday,1/11/2016 11:10,Morning,Weekday
198,Coffee,11,Monday,1/11/2016 11:11,Morning,Weekday
198,Cookies,11,Monday,1/11/2016 11:11,Morning,Weekday
199,Coffee,11,Monday,1/11/2016 11:13,Morning,Weekday
200,Bread,11,Monday,1/11/2016 11:16,Morning,Weekday
201,Coffee,11,Monday,1/11/2016 11:22,Morning,Weekday
201,Pastry,11,Monday,1/11/2016 11:22,Morning,Weekday
202,Coffee,11,Monday,1/11/2016 11:23,Morning,Weekday
202,Coffee,11,Monday,1/11/2016 11:23,Morning,Weekday
203,Coffee,11,Monday,1/11/2016 11:25,Morning,Weekday
204,Scandinavian,11,Monday,1/11/2016 11:30,Morning,Weekday
204,Bread,11,Monday,1/11/2016 11:30,Morning,Weekday
205,Coffee,11,Monday,1/11/2016 11:49,Morning,Weekday
205,Coffee,11,Monday,1/11/2016 11:49,Morning,Weekday
205,Pastry,11,Monday,1/11/2016 11:49,Morning,Weekday
206,Scandinavian,11,Monday,1/11/2016 11:54,Morning,Weekday
206,Coffee,11,Monday,1/11/2016 11:54,Morning,Weekday
206,Pastry,11,Monday,1/11/2016 11:54,Morning,Weekday
207,Hearty & Seasonal,12,Monday,1/11/2016 12:03,Afternoon,Weekday
207,Coffee,12,Monday,1/11/2016 12:03,Afternoon,Weekday
207,Muffin,12,Monday,1/11/2016 12:03,Afternoon,Weekday
208,Bread,12,Monday,1/11/2016 12:10,Afternoon,Weekday
209,Coffee,12,Monday,1/11/2016 12:10,Afternoon,Weekday
210,Scandinavian,12,Monday,1/11/2016 12:12,Afternoon,Weekday
211,Soup,12,Monday,1/11/2016 12:15,Afternoon,Weekday
211,Coffee,12,Monday,1/11/2016 12:15,Afternoon,Weekday
212,Coffee,12,Monday,1/11/2016 12:20,Afternoon,Weekday
212,Cookies,12,Monday,1/11/2016 12:20,Afternoon,Weekday
212,Tartine,12,Monday,1/11/2016 12:20,Afternoon,Weekday
213,Bread,12,Monday,1/11/2016 12:22,Afternoon,Weekday
214,Bread,12,Monday,1/11/2016 12:26,Afternoon,Weekday
214,Tea,12,Monday,1/11/2016 12:26,Afternoon,Weekday
214,Tea,12,Monday,1/11/2016 12:26,Afternoon,Weekday
215,Pastry,12,Monday,1/11/2016 12:30,Afternoon,Weekday
215,Coffee,12,Monday,1/11/2016 12:30,Afternoon,Weekday
216,Tartine,12,Monday,1/11/2016 12:31,Afternoon,Weekday
216,Coffee,12,Monday,1/11/2016 12:31,Afternoon,Weekday
217,Bread,12,Monday,1/11/2016 12:33,Afternoon,Weekday
217,Cookies,12,Monday,1/11/2016 12:33,Afternoon,Weekday
218,Sandwich,12,Monday,1/11/2016 12:37,Afternoon,Weekday
219,Tartine,12,Monday,1/11/2016 12:41,Afternoon,Weekday
220,Bread,12,Monday,1/11/2016 12:49,Afternoon,Weekday
220,Pastry,12,Monday,1/11/2016 12:49,Afternoon,Weekday
221,Bread,12,Monday,1/11/2016 12:53,Afternoon,Weekday
221,Scandinavian,12,Monday,1/11/2016 12:53,Afternoon,Weekday
222,Scandinavian,13,Monday,1/11/2016 13:08,Afternoon,Weekday
223,Alfajores,13,Monday,1/11/2016 13:11,Afternoon,Weekday
223,Coffee,13,Monday,1/11/2016 13:11,Afternoon,Weekday
224,Coffee,13,Monday,1/11/2016 13:15,Afternoon,Weekday
225,Coffee,13,Monday,1/11/2016 13:19,Afternoon,Weekday
225,Coke,13,Monday,1/11/2016 13:19,Afternoon,Weekday
225,Soup,13,Monday,1/11/2016 13:19,Afternoon,Weekday
226,Cake,13,Monday,1/11/2016 13:21,Afternoon,Weekday
227,Tea,13,Monday,1/11/2016 13:31,Afternoon,Weekday
227,Sandwich,13,Monday,1/11/2016 13:31,Afternoon,Weekday
227,Soup,13,Monday,1/11/2016 13:31,Afternoon,Weekday
228,Coffee,13,Monday,1/11/2016 13:33,Afternoon,Weekday
229,Hearty & Seasonal,13,Monday,1/11/2016 13:37,Afternoon,Weekday
229,Bread,13,Monday,1/11/2016 13:37,Afternoon,Weekday
230,Alfajores,13,Monday,1/11/2016 13:41,Afternoon,Weekday
231,Cake,13,Monday,1/11/2016 13:45,Afternoon,Weekday
232,Tea,14,Monday,1/11/2016 14:10,Afternoon,Weekday
232,Tea,14,Monday,1/11/2016 14:10,Afternoon,Weekday
232,Bread,14,Monday,1/11/2016 14:10,Afternoon,Weekday
233,Coffee,14,Monday,1/11/2016 14:13,Afternoon,Weekday
233,Tea,14,Monday,1/11/2016 14:13,Afternoon,Weekday
233,Bread,14,Monday,1/11/2016 14:13,Afternoon,Weekday
233,Soup,14,Monday,1/11/2016 14:13,Afternoon,Weekday
234,Coffee,14,Monday,1/11/2016 14:14,Afternoon,Weekday
234,Coffee,14,Monday,1/11/2016 14:14,Afternoon,Weekday
235,Scandinavian,14,Monday,1/11/2016 14:18,Afternoon,Weekday
236,Fudge,14,Monday,1/11/2016 14:22,Afternoon,Weekday
237,Coffee,14,Monday,1/11/2016 14:25,Afternoon,Weekday
237,Sandwich,14,Monday,1/11/2016 14:25,Afternoon,Weekday
238,Tea,14,Monday,1/11/2016 14:37,Afternoon,Weekday
238,Bread,14,Monday,1/11/2016 14:37,Afternoon,Weekday
238,Cookies,14,Monday,1/11/2016 14:37,Afternoon,Weekday
238,Pastry,14,Monday,1/11/2016 14:37,Afternoon,Weekday
239,Muffin,14,Monday,1/11/2016 14:37,Afternoon,Weekday
240,Scandinavian,14,Monday,1/11/2016 14:42,Afternoon,Weekday
241,Jam,14,Monday,1/11/2016 14:54,Afternoon,Weekday
241,Tea,14,Monday,1/11/2016 14:54,Afternoon,Weekday
242,Juice,15,Monday,1/11/2016 15:02,Afternoon,Weekday
242,Tea,15,Monday,1/11/2016 15:02,Afternoon,Weekday
242,Alfajores,15,Monday,1/11/2016 15:02,Afternoon,Weekday
243,Cake,15,Monday,1/11/2016 15:18,Afternoon,Weekday
243,Muffin,15,Monday,1/11/2016 15:18,Afternoon,Weekday
243,Coffee,15,Monday,1/11/2016 15:18,Afternoon,Weekday
243,Soup,15,Monday,1/11/2016 15:18,Afternoon,Weekday
244,Hot chocolate,15,Monday,1/11/2016 15:33,Afternoon,Weekday
244,Cake,15,Monday,1/11/2016 15:33,Afternoon,Weekday
244,Coffee,15,Monday,1/11/2016 15:33,Afternoon,Weekday
245,Cake,15,Monday,1/11/2016 15:37,Afternoon,Weekday
245,Cookies,15,Monday,1/11/2016 15:37,Afternoon,Weekday
246,Tea,15,Monday,1/11/2016 15:48,Afternoon,Weekday
246,Bread,15,Monday,1/11/2016 15:48,Afternoon,Weekday
247,Alfajores,16,Monday,1/11/2016 16:07,Afternoon,Weekday
247,Coffee,16,Monday,1/11/2016 16:07,Afternoon,Weekday
247,Coffee,16,Monday,1/11/2016 16:07,Afternoon,Weekday
247,Coffee,16,Monday,1/11/2016 16:07,Afternoon,Weekday
247,Juice,16,Monday,1/11/2016 16:07,Afternoon,Weekday
248,Coffee,16,Monday,1/11/2016 16:08,Afternoon,Weekday
248,Tea,16,Monday,1/11/2016 16:08,Afternoon,Weekday
248,Soup,16,Monday,1/11/2016 16:08,Afternoon,Weekday
249,Hot chocolate,16,Monday,1/11/2016 16:10,Afternoon,Weekday
250,Cookies,16,Monday,1/11/2016 16:10,Afternoon,Weekday
251,Coffee,16,Monday,1/11/2016 16:26,Afternoon,Weekday
251,Medialuna,16,Monday,1/11/2016 16:26,Afternoon,Weekday
252,Bread,16,Monday,1/11/2016 16:28,Afternoon,Weekday
252,Eggs,16,Monday,1/11/2016 16:28,Afternoon,Weekday
253,Scandinavian,17,Monday,1/11/2016 17:46,Evening,Weekday
254,Medialuna,18,Monday,1/11/2016 18:43,Evening,Weekday
255,Coffee,8,Thursday,2/11/2016 8:02,Morning,Weekday
255,Coffee,8,Thursday,2/11/2016 8:02,Morning,Weekday
255,Pastry,8,Thursday,2/11/2016 8:02,Morning,Weekday
256,Coffee,8,Thursday,2/11/2016 8:05,Morning,Weekday
256,Bread,8,Thursday,2/11/2016 8:05,Morning,Weekday
257,Bread,8,Thursday,2/11/2016 8:07,Morning,Weekday
257,Coffee,8,Thursday,2/11/2016 8:07,Morning,Weekday
257,Pastry,8,Thursday,2/11/2016 8:07,Morning,Weekday
258,Coffee,8,Thursday,2/11/2016 8:08,Morning,Weekday
258,Pastry,8,Thursday,2/11/2016 8:08,Morning,Weekday
259,Pastry,8,Thursday,2/11/2016 8:11,Morning,Weekday
260,Coffee,8,Thursday,2/11/2016 8:12,Morning,Weekday
261,Coffee,8,Thursday,2/11/2016 8:12,Morning,Weekday
262,Coffee,8,Thursday,2/11/2016 8:29,Morning,Weekday
262,Hot chocolate,8,Thursday,2/11/2016 8:29,Morning,Weekday
262,Pastry,8,Thursday,2/11/2016 8:29,Morning,Weekday
263,Coke,8,Thursday,2/11/2016 8:53,Morning,Weekday
264,Coffee,9,Thursday,2/11/2016 9:02,Morning,Weekday
264,Jam,9,Thursday,2/11/2016 9:02,Morning,Weekday
265,Tea,9,Thursday,2/11/2016 9:03,Morning,Weekday
266,Bread,9,Thursday,2/11/2016 9:05,Morning,Weekday
266,Pastry,9,Thursday,2/11/2016 9:05,Morning,Weekday
267,Coffee,9,Thursday,2/11/2016 9:18,Morning,Weekday
267,Alfajores,9,Thursday,2/11/2016 9:18,Morning,Weekday
267,Farm House,9,Thursday,2/11/2016 9:18,Morning,Weekday
268,Tea,9,Thursday,2/11/2016 9:22,Morning,Weekday
268,Pastry,9,Thursday,2/11/2016 9:22,Morning,Weekday
269,Bread,9,Thursday,2/11/2016 9:25,Morning,Weekday
270,Coffee,9,Thursday,2/11/2016 9:27,Morning,Weekday
270,Jam,9,Thursday,2/11/2016 9:27,Morning,Weekday
271,Coffee,9,Thursday,2/11/2016 9:33,Morning,Weekday
271,Tea,9,Thursday,2/11/2016 9:33,Morning,Weekday
271,Coffee,9,Thursday,2/11/2016 9:33,Morning,Weekday
271,Pastry,9,Thursday,2/11/2016 9:33,Morning,Weekday
272,Farm House,9,Thursday,2/11/2016 9:35,Morning,Weekday
274,Coffee,9,Thursday,2/11/2016 9:52,Morning,Weekday
274,Bread,9,Thursday,2/11/2016 9:52,Morning,Weekday
274,Pastry,9,Thursday,2/11/2016 9:52,Morning,Weekday
275,Farm House,9,Thursday,2/11/2016 9:53,Morning,Weekday
276,Coffee,9,Thursday,2/11/2016 9:54,Morning,Weekday
276,Coffee,9,Thursday,2/11/2016 9:54,Morning,Weekday
276,Pastry,9,Thursday,2/11/2016 9:54,Morning,Weekday
277,Farm House,10,Thursday,2/11/2016 10:12,Morning,Weekday
278,Coffee,10,Thursday,2/11/2016 10:13,Morning,Weekday
278,Pastry,10,Thursday,2/11/2016 10:13,Morning,Weekday
279,Coffee,10,Thursday,2/11/2016 10:15,Morning,Weekday
280,Coffee,10,Thursday,2/11/2016 10:17,Morning,Weekday
280,Pastry,10,Thursday,2/11/2016 10:17,Morning,Weekday
281,Bread,10,Thursday,2/11/2016 10:29,Morning,Weekday
281,Bread,10,Thursday,2/11/2016 10:29,Morning,Weekday
282,Bread,10,Thursday,2/11/2016 10:37,Morning,Weekday
282,Coffee,10,Thursday,2/11/2016 10:37,Morning,Weekday
282,Pastry,10,Thursday,2/11/2016 10:37,Morning,Weekday
283,Pastry,10,Thursday,2/11/2016 10:44,Morning,Weekday
283,Coffee,10,Thursday,2/11/2016 10:44,Morning,Weekday
284,Coffee,10,Thursday,2/11/2016 10:48,Morning,Weekday
284,Farm House,10,Thursday,2/11/2016 10:48,Morning,Weekday
285,Farm House,10,Thursday,2/11/2016 10:52,Morning,Weekday
285,Farm House,10,Thursday,2/11/2016 10:52,Morning,Weekday
285,Pastry,10,Thursday,2/11/2016 10:52,Morning,Weekday
286,Bread,10,Thursday,2/11/2016 10:53,Morning,Weekday
286,Juice,10,Thursday,2/11/2016 10:53,Morning,Weekday
286,Alfajores,10,Thursday,2/11/2016 10:53,Morning,Weekday
287,Coffee,10,Thursday,2/11/2016 10:56,Morning,Weekday
287,Pastry,10,Thursday,2/11/2016 10:56,Morning,Weekday
288,Bread,10,Thursday,2/11/2016 10:59,Morning,Weekday
288,Alfajores,10,Thursday,2/11/2016 10:59,Morning,Weekday
289,Bread,11,Thursday,2/11/2016 11:00,Morning,Weekday
290,Coffee,11,Thursday,2/11/2016 11:03,Morning,Weekday
290,Cookies,11,Thursday,2/11/2016 11:03,Morning,Weekday
291,Coffee,11,Thursday,2/11/2016 11:04,Morning,Weekday
292,Cookies,11,Thursday,2/11/2016 11:15,Morning,Weekday
293,Hearty & Seasonal,11,Thursday,2/11/2016 11:29,Morning,Weekday
294,Coffee,11,Thursday,2/11/2016 11:35,Morning,Weekday
295,Jam,11,Thursday,2/11/2016 11:39,Morning,Weekday
295,Tartine,11,Thursday,2/11/2016 11:39,Morning,Weekday
295,Bread,11,Thursday,2/11/2016 11:39,Morning,Weekday
296,Farm House,11,Thursday,2/11/2016 11:58,Morning,Weekday
296,Scandinavian,11,Thursday,2/11/2016 11:58,Morning,Weekday
297,Hearty & Seasonal,12,Thursday,2/11/2016 12:06,Afternoon,Weekday
297,Coffee,12,Thursday,2/11/2016 12:06,Afternoon,Weekday
297,Muffin,12,Thursday,2/11/2016 12:06,Afternoon,Weekday
297,Scandinavian,12,Thursday,2/11/2016 12:06,Afternoon,Weekday
298,Tartine,12,Thursday,2/11/2016 12:11,Afternoon,Weekday
298,Pick and Mix Bowls,12,Thursday,2/11/2016 12:11,Afternoon,Weekday
298,Coffee,12,Thursday,2/11/2016 12:11,Afternoon,Weekday
298,Coke,12,Thursday,2/11/2016 12:11,Afternoon,Weekday
299,Bread,12,Thursday,2/11/2016 12:14,Afternoon,Weekday
300,Scandinavian,12,Thursday,2/11/2016 12:18,Afternoon,Weekday
300,Farm House,12,Thursday,2/11/2016 12:18,Afternoon,Weekday
300,Alfajores,12,Thursday,2/11/2016 12:18,Afternoon,Weekday
300,Coffee,12,Thursday,2/11/2016 12:18,Afternoon,Weekday
300,Coffee,12,Thursday,2/11/2016 12:18,Afternoon,Weekday
301,Juice,12,Thursday,2/11/2016 12:24,Afternoon,Weekday
301,Mineral water,12,Thursday,2/11/2016 12:24,Afternoon,Weekday
301,Soup,12,Thursday,2/11/2016 12:24,Afternoon,Weekday
302,Soup,12,Thursday,2/11/2016 12:27,Afternoon,Weekday
302,Tea,12,Thursday,2/11/2016 12:27,Afternoon,Weekday
303,Juice,12,Thursday,2/11/2016 12:30,Afternoon,Weekday
303,Tea,12,Thursday,2/11/2016 12:30,Afternoon,Weekday
303,Cookies,12,Thursday,2/11/2016 12:30,Afternoon,Weekday
303,Soup,12,Thursday,2/11/2016 12:30,Afternoon,Weekday
304,Hearty & Seasonal,12,Thursday,2/11/2016 12:33,Afternoon,Weekday
304,Tea,12,Thursday,2/11/2016 12:33,Afternoon,Weekday
305,Fudge,12,Thursday,2/11/2016 12:35,Afternoon,Weekday
306,Coffee,12,Thursday,2/11/2016 12:39,Afternoon,Weekday
306,Mineral water,12,Thursday,2/11/2016 12:39,Afternoon,Weekday
306,Juice,12,Thursday,2/11/2016 12:39,Afternoon,Weekday
306,Soup,12,Thursday,2/11/2016 12:39,Afternoon,Weekday
307,Hearty & Seasonal,12,Thursday,2/11/2016 12:52,Afternoon,Weekday
308,Hearty & Seasonal,12,Thursday,2/11/2016 12:54,Afternoon,Weekday
308,Smoothies,12,Thursday,2/11/2016 12:54,Afternoon,Weekday
309,Hearty & Seasonal,12,Thursday,2/11/2016 12:56,Afternoon,Weekday
309,Tea,12,Thursday,2/11/2016 12:56,Afternoon,Weekday
310,Coffee,13,Thursday,2/11/2016 13:02,Afternoon,Weekday
310,Sandwich,13,Thursday,2/11/2016 13:02,Afternoon,Weekday
310,Sandwich,13,Thursday,2/11/2016 13:02,Afternoon,Weekday
311,Cookies,13,Thursday,2/11/2016 13:09,Afternoon,Weekday
311,Farm House,13,Thursday,2/11/2016 13:09,Afternoon,Weekday
312,Soup,13,Thursday,2/11/2016 13:11,Afternoon,Weekday
312,Tea,13,Thursday,2/11/2016 13:11,Afternoon,Weekday
312,Juice,13,Thursday,2/11/2016 13:11,Afternoon,Weekday
313,Soup,13,Thursday,2/11/2016 13:12,Afternoon,Weekday
314,Coffee,13,Thursday,2/11/2016 13:16,Afternoon,Weekday
316,Bread,13,Thursday,2/11/2016 13:23,Afternoon,Weekday
317,Cookies,13,Thursday,2/11/2016 13:42,Afternoon,Weekday
317,Tea,13,Thursday,2/11/2016 13:42,Afternoon,Weekday
318,Soup,13,Thursday,2/11/2016 13:46,Afternoon,Weekday
318,Hearty & Seasonal,13,Thursday,2/11/2016 13:46,Afternoon,Weekday
318,Bread,13,Thursday,2/11/2016 13:46,Afternoon,Weekday
319,Coffee,13,Thursday,2/11/2016 13:50,Afternoon,Weekday
320,Coffee,13,Thursday,2/11/2016 13:58,Afternoon,Weekday
321,Coffee,14,Thursday,2/11/2016 14:00,Afternoon,Weekday
321,Tea,14,Thursday,2/11/2016 14:00,Afternoon,Weekday
322,Bread,14,Thursday,2/11/2016 14:01,Afternoon,Weekday
323,Tea,14,Thursday,2/11/2016 14:05,Afternoon,Weekday
324,Coffee,14,Thursday,2/11/2016 14:11,Afternoon,Weekday
324,Tea,14,Thursday,2/11/2016 14:11,Afternoon,Weekday
325,Coffee,14,Thursday,2/11/2016 14:11,Afternoon,Weekday
326,Fudge,14,Thursday,2/11/2016 14:34,Afternoon,Weekday
327,Tea,15,Thursday,2/11/2016 15:03,Afternoon,Weekday
328,Soup,15,Thursday,2/11/2016 15:25,Afternoon,Weekday
328,Tea,15,Thursday,2/11/2016 15:25,Afternoon,Weekday
329,Juice,15,Thursday,2/11/2016 15:33,Afternoon,Weekday
330,Alfajores,15,Thursday,2/11/2016 15:46,Afternoon,Weekday
331,Bread,15,Thursday,2/11/2016 15:57,Afternoon,Weekday
332,Coffee,16,Thursday,2/11/2016 16:25,Afternoon,Weekday
332,Alfajores,16,Thursday,2/11/2016 16:25,Afternoon,Weekday
333,Juice,16,Thursday,2/11/2016 16:54,Afternoon,Weekday
333,Alfajores,16,Thursday,2/11/2016 16:54,Afternoon,Weekday
333,Cookies,16,Thursday,2/11/2016 16:54,Afternoon,Weekday
333,Pick and Mix Bowls,16,Thursday,2/11/2016 16:54,Afternoon,Weekday
333,Mineral water,16,Thursday,2/11/2016 16:54,Afternoon,Weekday
334,Coffee,17,Thursday,2/11/2016 17:01,Evening,Weekday
334,Alfajores,17,Thursday,2/11/2016 17:01,Evening,Weekday
335,Fudge,17,Thursday,2/11/2016 17:41,Evening,Weekday
336,Mighty Protein,18,Thursday,2/11/2016 18:08,Evening,Weekday
336,Juice,18,Thursday,2/11/2016 18:08,Evening,Weekday
337,Coffee,18,Thursday,2/11/2016 18:13,Evening,Weekday
337,Mineral water,18,Thursday,2/11/2016 18:13,Evening,Weekday
337,Alfajores,18,Thursday,2/11/2016 18:13,Evening,Weekday
338,Mighty Protein,18,Thursday,2/11/2016 18:19,Evening,Weekday
338,Coffee,18,Thursday,2/11/2016 18:19,Evening,Weekday
339,Alfajores,18,Thursday,2/11/2016 18:40,Evening,Weekday
340,Coffee,7,Friday,3/11/2016 7:46,Morning,Weekday
340,Bread,7,Friday,3/11/2016 7:46,Morning,Weekday
341,Medialuna,7,Friday,3/11/2016 7:50,Morning,Weekday
341,Medialuna,7,Friday,3/11/2016 7:50,Morning,Weekday
342,Medialuna,8,Friday,3/11/2016 8:01,Morning,Weekday
342,Bread,8,Friday,3/11/2016 8:01,Morning,Weekday
343,Farm House,8,Friday,3/11/2016 8:07,Morning,Weekday
344,Coffee,8,Friday,3/11/2016 8:08,Morning,Weekday
344,Pastry,8,Friday,3/11/2016 8:08,Morning,Weekday
345,Farm House,8,Friday,3/11/2016 8:09,Morning,Weekday
346,Coffee,8,Friday,3/11/2016 8:15,Morning,Weekday
346,Coffee,8,Friday,3/11/2016 8:15,Morning,Weekday
346,Pastry,8,Friday,3/11/2016 8:15,Morning,Weekday
346,Pastry,8,Friday,3/11/2016 8:15,Morning,Weekday
346,Coffee,8,Friday,3/11/2016 8:15,Morning,Weekday
347,Medialuna,8,Friday,3/11/2016 8:40,Morning,Weekday
348,Bread,8,Friday,3/11/2016 8:49,Morning,Weekday
348,Tea,8,Friday,3/11/2016 8:49,Morning,Weekday
348,Sandwich,8,Friday,3/11/2016 8:49,Morning,Weekday
349,Bread,8,Friday,3/11/2016 8:54,Morning,Weekday
350,Jam,9,Friday,3/11/2016 9:00,Morning,Weekday
350,Coffee,9,Friday,3/11/2016 9:00,Morning,Weekday
350,Farm House,9,Friday,3/11/2016 9:00,Morning,Weekday
351,Focaccia,9,Friday,3/11/2016 9:02,Morning,Weekday
352,Bread,9,Friday,3/11/2016 9:06,Morning,Weekday
353,Tartine,9,Friday,3/11/2016 9:08,Morning,Weekday
353,Pastry,9,Friday,3/11/2016 9:08,Morning,Weekday
353,Bread,9,Friday,3/11/2016 9:08,Morning,Weekday
353,My-5 Fruit Shoot,9,Friday,3/11/2016 9:08,Morning,Weekday
354,Farm House,9,Friday,3/11/2016 9:13,Morning,Weekday
354,Pastry,9,Friday,3/11/2016 9:13,Morning,Weekday
355,Bread,9,Friday,3/11/2016 9:19,Morning,Weekday
355,Pastry,9,Friday,3/11/2016 9:19,Morning,Weekday
356,Pastry,9,Friday,3/11/2016 9:24,Morning,Weekday
356,Bread,9,Friday,3/11/2016 9:24,Morning,Weekday
357,Jam,9,Friday,3/11/2016 9:31,Morning,Weekday
357,Coffee,9,Friday,3/11/2016 9:31,Morning,Weekday
358,Farm House,9,Friday,3/11/2016 9:34,Morning,Weekday
359,Bread,9,Friday,3/11/2016 9:34,Morning,Weekday
359,Pastry,9,Friday,3/11/2016 9:34,Morning,Weekday
360,Coffee,9,Friday,3/11/2016 9:44,Morning,Weekday
360,Tea,9,Friday,3/11/2016 9:44,Morning,Weekday
360,Bread,9,Friday,3/11/2016 9:44,Morning,Weekday
361,Jam,9,Friday,3/11/2016 9:45,Morning,Weekday
363,Pastry,9,Friday,3/11/2016 9:57,Morning,Weekday
363,Medialuna,9,Friday,3/11/2016 9:57,Morning,Weekday
363,Medialuna,9,Friday,3/11/2016 9:57,Morning,Weekday
364,Coffee,9,Friday,3/11/2016 9:59,Morning,Weekday
365,Tea,10,Friday,3/11/2016 10:01,Morning,Weekday
366,Bread,10,Friday,3/11/2016 10:04,Morning,Weekday
367,Bread,10,Friday,3/11/2016 10:10,Morning,Weekday
367,Pastry,10,Friday,3/11/2016 10:10,Morning,Weekday
368,Pastry,10,Friday,3/11/2016 10:13,Morning,Weekday
369,Farm House,10,Friday,3/11/2016 10:26,Morning,Weekday
370,Tea,10,Friday,3/11/2016 10:27,Morning,Weekday
371,Coffee,10,Friday,3/11/2016 10:39,Morning,Weekday
371,Brownie,10,Friday,3/11/2016 10:39,Morning,Weekday
371,Alfajores,10,Friday,3/11/2016 10:39,Morning,Weekday
371,Fudge,10,Friday,3/11/2016 10:39,Morning,Weekday
372,Bread,10,Friday,3/11/2016 10:48,Morning,Weekday
372,Fudge,10,Friday,3/11/2016 10:48,Morning,Weekday
372,Cookies,10,Friday,3/11/2016 10:48,Morning,Weekday
373,Coffee,11,Friday,3/11/2016 11:03,Morning,Weekday
374,Bread,11,Friday,3/11/2016 11:05,Morning,Weekday
375,Coffee,11,Friday,3/11/2016 11:15,Morning,Weekday
375,Coffee,11,Friday,3/11/2016 11:15,Morning,Weekday
375,Jam,11,Friday,3/11/2016 11:15,Morning,Weekday
375,Pastry,11,Friday,3/11/2016 11:15,Morning,Weekday
376,Soup,11,Friday,3/11/2016 11:20,Morning,Weekday
376,Coffee,11,Friday,3/11/2016 11:20,Morning,Weekday
377,Smoothies,11,Friday,3/11/2016 11:23,Morning,Weekday
377,Soup,11,Friday,3/11/2016 11:23,Morning,Weekday
377,Hearty & Seasonal,11,Friday,3/11/2016 11:23,Morning,Weekday
377,Pastry,11,Friday,3/11/2016 11:23,Morning,Weekday
378,Pastry,11,Friday,3/11/2016 11:31,Morning,Weekday
378,Bread,11,Friday,3/11/2016 11:31,Morning,Weekday
379,Pastry,11,Friday,3/11/2016 11:47,Morning,Weekday
379,Medialuna,11,Friday,3/11/2016 11:47,Morning,Weekday
380,Tea,11,Friday,3/11/2016 11:51,Morning,Weekday
380,Coffee,11,Friday,3/11/2016 11:51,Morning,Weekday
381,Bread,11,Friday,3/11/2016 11:53,Morning,Weekday
381,Cookies,11,Friday,3/11/2016 11:53,Morning,Weekday
382,Coffee,12,Friday,3/11/2016 12:01,Afternoon,Weekday
382,Coffee,12,Friday,3/11/2016 12:01,Afternoon,Weekday
382,Bread,12,Friday,3/11/2016 12:01,Afternoon,Weekday
382,Hearty & Seasonal,12,Friday,3/11/2016 12:01,Afternoon,Weekday
382,Pick and Mix Bowls,12,Friday,3/11/2016 12:01,Afternoon,Weekday
382,Sandwich,12,Friday,3/11/2016 12:01,Afternoon,Weekday
382,Focaccia,12,Friday,3/11/2016 12:01,Afternoon,Weekday
383,Coffee,12,Friday,3/11/2016 12:02,Afternoon,Weekday
384,Coffee,12,Friday,3/11/2016 12:05,Afternoon,Weekday
384,Sandwich,12,Friday,3/11/2016 12:05,Afternoon,Weekday
384,Brownie,12,Friday,3/11/2016 12:05,Afternoon,Weekday
385,Brownie,12,Friday,3/11/2016 12:07,Afternoon,Weekday
385,Cookies,12,Friday,3/11/2016 12:07,Afternoon,Weekday
386,Coffee,12,Friday,3/11/2016 12:12,Afternoon,Weekday
387,Coffee,12,Friday,3/11/2016 12:16,Afternoon,Weekday
388,Sandwich,12,Friday,3/11/2016 12:23,Afternoon,Weekday
388,Bread,12,Friday,3/11/2016 12:23,Afternoon,Weekday
388,Coffee,12,Friday,3/11/2016 12:23,Afternoon,Weekday
389,Coffee,12,Friday,3/11/2016 12:37,Afternoon,Weekday
389,Hot chocolate,12,Friday,3/11/2016 12:37,Afternoon,Weekday
390,Tea,12,Friday,3/11/2016 12:47,Afternoon,Weekday
391,Sandwich,13,Friday,3/11/2016 13:02,Afternoon,Weekday
391,Coffee,13,Friday,3/11/2016 13:02,Afternoon,Weekday
391,Brownie,13,Friday,3/11/2016 13:02,Afternoon,Weekday
392,Brownie,13,Friday,3/11/2016 13:19,Afternoon,Weekday
392,Pastry,13,Friday,3/11/2016 13:19,Afternoon,Weekday
392,Focaccia,13,Friday,3/11/2016 13:19,Afternoon,Weekday
392,Farm House,13,Friday,3/11/2016 13:19,Afternoon,Weekday
393,Cake,13,Friday,3/11/2016 13:30,Afternoon,Weekday
393,Focaccia,13,Friday,3/11/2016 13:30,Afternoon,Weekday
394,Soup,13,Friday,3/11/2016 13:35,Afternoon,Weekday
394,Hearty & Seasonal,13,Friday,3/11/2016 13:35,Afternoon,Weekday
394,Mineral water,13,Friday,3/11/2016 13:35,Afternoon,Weekday
395,Hearty & Seasonal,13,Friday,3/11/2016 13:36,Afternoon,Weekday
396,Hearty & Seasonal,13,Friday,3/11/2016 13:37,Afternoon,Weekday
397,Coffee,13,Friday,3/11/2016 13:41,Afternoon,Weekday
397,Coffee,13,Friday,3/11/2016 13:41,Afternoon,Weekday
397,Pastry,13,Friday,3/11/2016 13:41,Afternoon,Weekday
398,Coffee,14,Friday,3/11/2016 14:00,Afternoon,Weekday
